vID,vUniProtID,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
7184,72356,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7185,72378,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7186,72395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7187,72405,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7188,72407,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
7189,72424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7190,72479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7191,72489,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7192,72554,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7193,72591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7194,72601,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7195,72603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,72605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7197,72624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7198,72641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7199,72692,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7200,72694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7201,72696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,72701,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7203,72714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7204,72720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7205,72731,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
7206,72733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7207,72737,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7208,72874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,72919,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7210,72921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7211,72982,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7212,72998,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7213,73015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7214,73017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7215,73023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7216,73042,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7217,73106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,73160,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7219,73211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7220,73266,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7221,73268,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7222,73290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7223,73319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7224,73321,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7225,73323,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7226,73344,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7227,73386,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7228,73431,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,73488,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7230,73499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7231,73501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,73515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7233,73569,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,73676,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7235,73681,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7236,73741,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7237,73804,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7238,73808,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7239,73822,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7240,73854,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7241,73858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,73876,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7243,73881,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7244,73929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7245,74075,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7246,74089,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7247,74095,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
7248,74154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7249,74226,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7250,74228,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7251,74275,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7252,74282,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7253,74324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7254,74342,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7255,74370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7256,74450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7257,74452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7258,74458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7259,74508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7260,74510,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7261,74530,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7262,74532,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,74545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7264,74553,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7265,74580,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,74624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7267,74647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,74668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7269,74677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7270,74683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,74685,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
7272,74688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7273,74696,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7274,74698,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7275,74727,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7276,74750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7277,74754,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7278,74789,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7279,74791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,74795,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7281,74851,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,74868,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7283,74916,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7284,74946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,74948,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7286,75341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7287,75389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7288,75395,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7289,75416,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7290,75446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7291,75803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,75805,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7293,75813,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7294,75816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,75947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7296,75985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7297,76030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7298,76054,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7299,76060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,76077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7301,76091,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7302,76093,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7303,76143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7304,76173,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,76175,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7306,76251,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,76293,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7308,76301,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7309,76738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7310,76743,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7311,76751,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7312,76763,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7313,77177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7314,77191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,77201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7316,77206,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,77233,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7318,77266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7319,77364,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7320,77414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7321,77421,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7322,77427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7323,77455,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7324,77561,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7325,77667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,77688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7327,77709,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7328,77795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7329,77798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7330,77800,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7331,77841,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7332,77846,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7333,77866,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7334,77881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7335,77893,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7336,77931,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7337,78034,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7338,78039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7339,78041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,78088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7341,78103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7342,78105,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7343,78116,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7344,78142,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7345,78160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,78174,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7347,78209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,78218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7349,78264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7350,78266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7351,78316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7352,78349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7353,78467,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7354,78469,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7355,78499,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7356,78544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,78574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7358,78620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7359,78626,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7360,78637,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7361,78703,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7362,78746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7363,78772,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7364,78836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7365,78893,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7366,78959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7367,79006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7368,79008,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7369,79057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7370,79073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7371,79091,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,79132,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
7373,79134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,79139,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7375,79185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7376,79224,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7377,79242,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7378,79251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7379,79259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7380,79274,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,79293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7382,79299,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7383,79333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7384,79357,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
7385,79428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,79501,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7387,79536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,79553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,79572,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,79590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7391,79592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,79677,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7393,79684,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7394,79695,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7395,79702,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7396,79798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7397,79868,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7398,79879,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7399,79895,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7400,79897,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7401,79946,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7402,80083,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7403,80094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7404,80124,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7405,80126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7406,80139,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7407,80162,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7408,80166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7409,80219,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7410,80241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7411,80363,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
7412,80454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7413,80463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7414,80478,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7415,80489,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7416,80549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7417,80551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7418,80553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7419,80572,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7420,80584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7421,80586,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7422,80590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7423,80615,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7424,80693,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7425,80727,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7426,80748,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7427,80831,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
7428,80834,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7429,80839,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7430,80846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7431,80858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,80860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7433,80862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7434,80864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7435,80880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7436,80906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7437,80917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7438,80969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7439,81018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,81087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7441,81132,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1
7442,81156,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7443,81158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7444,81191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7445,81229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,81257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7447,81383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7448,81417,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7449,81456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7450,81512,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7451,81520,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7452,81535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7453,81537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,81562,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7455,81564,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7456,81591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7457,81681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7458,81782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7459,81784,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7460,81786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7461,81788,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7462,81791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7463,81819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7464,81831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7465,81834,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7466,81845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7467,81847,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
7468,81910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7469,81932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7470,81949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7471,82041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7472,82053,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,82088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7474,82093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7475,82095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7476,82152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7477,82167,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7478,82169,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7479,82202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7480,82242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,82366,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7482,82378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7483,82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7484,82461,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7485,82499,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
